MadNewsUpdate,2016-11-01 05:13:56,2016-11-01 05:13:56,$ GOOGL https:// twitter.com/wikileaks/stat us/793219623126728704 …
seeitmarket,2016-11-01 03:56:00,2016-11-01 03:56:00,Market Upturn May Hinge On Large Cap Tech - http://www. seeitmarket.com/4-large-cap-te ch-stocks-bullish-market-implications-investing-16201/ … $ FB $ MSFT $ AAPL $ GOOGL
BColwell_ALT,2016-11-01 03:55:09,2016-11-01 03:55:09,#Intel Branches Out To #Smart #Security #Cameras . $ intc #data #bigdata $ vpu $ goog $ googl #china #movidius #computer http:// ow.ly/dWWN305ww5O
CFingraphs,2016-11-01 03:40:13,2016-11-01 03:40:13,$ GOOGL http:// demo.FinGraphs.com Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Google #Trading pic.twitter.com/1qQKUdm6oP
AlertTrade,2016-11-01 03:31:32,2016-11-01 03:31:32,Howdy! You are invited to access the Free Trade Of The Week via → http:// AlertTrade.us $ AAPL $ GOOGL $ AMZN $ FB pic.twitter.com/hvA9y5pjTt
brainhoits,2016-11-01 03:05:09,2016-11-01 03:05:09,$ AMZN will probably see traders shift to $ BABA after wed. ER. They gravitate towards the faster growth. $ baba = $ AMZN on steroids. $ GOOGL
CareyYangPhD,2016-11-01 03:04:13,2016-11-01 03:04:13,A genius mathematical way of buying back shares by Google's parent company. $ GOOGL #GOOGL share https:// lnkd.in/bgpEF6N
scalpthatstock,2016-11-01 02:43:16,2016-11-01 02:43:16,Stock Chart Technical Analysis Video http:// scalpthatstock.com/stock-chart-te chnical-analysis-video-5/ … $ AAPL $ GOOGL $ GOOG $ NFLX $ CMG $ TSLA $ TWTR $ GPRO $ PCLN
ChartMill,2016-11-01 02:24:12,2016-11-01 02:24:12,6 of the world's most influential companies all have this in common. $ AAPL $ GOOGL $ AMZN $ DIS $HO… http:// stockcharts.chartmill.com/u/BkHChdrgg
ELPfan,2016-11-01 00:18:36,2016-11-01 00:18:36,"What Do Alphabet, Disney, And Home Depot All Have In Common?... https:// seekingalpha.com/article/401735 2?source=ansh … $ GOOG , $ GOOGL , $ DIS , $ HD"
brainhoits,2016-11-01 00:15:32,2016-11-01 00:15:32,Alibaba Group Holding Ltd. $ BABA PT Raised to $133.00 at Citigroup Inc. http://www. dailypolitical.com/2016/10/31/ali baba-group-holding-ltd-baba-pt-raised-to-133-00-at-citigroup-inc.html … via @RatingsNetwork $ AMZN $ AAPL $ NFLX $ GOOGL
brainhoits,2016-11-01 00:11:48,2016-11-01 00:11:48,Why Alibaba Is Goldman Sachs Favorite Chinese Internet Play http:// blogs.barrons.com/emergingmarket sdaily/2016/10/25/why-alibaba-is-goldman-sachs-favorite-chinese-internet-play/ … via @barronsonline $ AMZN $ AAPL $ GOOGL
chessNwine,2016-11-01 00:06:44,2016-11-01 00:06:44,I analyzed $ GOOGL $ IWM $ QQQ and much more in my video market recap from earlier: http:// marketchess.com/2016/10/31/sto ck-market-recap-10-31-16-video … $ SPY $ VRX #stocks
davidmoadel,2016-11-01 00:03:06,2016-11-01 00:03:06,$ KO Coca-cola now sold in 35 and not in 36 can pack. Sinister! $ SPY $ SPX $ AAPL $ GOOG $ GOOGL $ NFLX $ AMZN $ AAPL $ FB $ TWTR $ BABA #stockmarket pic.twitter.com/8YhInzNcgn
Benzinga,2016-11-01 00:00:02,2016-11-01 00:00:02,Here's How To Play Google's Halloween Doodle Game http:// benzinga.com/z/8624921 $ GOOG $ GOOGL pic.twitter.com/jE71Bcjs93
